RegId,RegionId,RegionName,RegionTypeId,RegionTypeName,DangerLevel,ValidFrom,ValidTo,NextWarningTime,PublishTime,DangerIncreaseTime,DangerDecreaseTime,MainText,LangKey
252928,3022,Trollheimen,10,A,3,2021-02-02T00:00:00,2021-02-02T23:59:59,2021-02-03T16:00:00,2021-02-01T16:10:41.023,,,Krevende forhold. Vær obs på at det finnes flere svake lag i snødekket og at det kan være store lokale forskjeller i nysnømengde.,1
253082,3022,Trollheimen,10,A,3,2021-02-03T00:00:00,2021-02-03T23:59:59,2021-02-04T16:00:00,2021-02-02T15:35:46.427,,,"Vindøkning utover dagen gir ustabile fokksnøflak i mange heng. Unngå leområder der det samler seg fersk fokksnø, typisk bak rygger, i søkk og renneformasjoner.",1
253243,3022,Trollheimen,10,A,3,2021-02-04T00:00:00,2021-02-04T23:59:59,2021-02-05T16:00:00,2021-02-03T15:28:10.89,,,Der vinden tar vil det dannes ustabile fokksnøflak i leområder. Vedvarende svake lag kan påvirkes der snødekket er tynt.,1
253426,3022,Trollheimen,10,A,2,2021-02-05T00:00:00,2021-02-05T23:59:59,2021-02-06T16:00:00,2021-02-04T15:34:42.767,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Det finst også områder med vedvarende svake lag i fjellet. ,1
253583,3022,Trollheimen,10,A,2,2021-02-06T00:00:00,2021-02-06T23:59:59,2021-02-07T16:00:00,2021-02-05T15:30:00.98,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Det finst også områder med vedvarende svake lag i fjellet. ,1
253762,3022,Trollheimen,10,A,2,2021-02-07T00:00:00,2021-02-07T23:59:59,2021-02-08T16:00:00,2021-02-06T15:36:41.857,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Det finst også områder med vedvarende svake lag i fjellet. ,1
253971,3022,Trollheimen,10,A,2,2021-02-08T00:00:00,2021-02-08T23:59:59,2021-02-09T16:00:00,2021-02-07T15:30:34.177,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Det finst også områder med vedvarende svake lag i fjellet. ,1
254170,3022,Trollheimen,10,A,2,2021-02-09T00:00:00,2021-02-09T23:59:59,2021-02-10T16:00:00,2021-02-08T15:29:50.547,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Det finst også områder med vedvarende svake lag i fjellet. ,1
254295,3022,Trollheimen,10,A,2,2021-02-10T00:00:00,2021-02-10T23:59:59,2021-02-11T16:00:00,2021-02-09T15:38:20.957,,,Lokalt ustabile forhold. Vær forsiktig i leområder med fersk fokksnø. Enkelte steder kan fokksnø ligge på et vedvarende svake lag. ,1
254424,3022,Trollheimen,10,A,2,2021-02-11T00:00:00,2021-02-11T23:59:59,2021-02-12T16:00:00,2021-02-10T15:43:00.123,,,Lokalt ustabile forhold. Unngå leområder med fokksnø. Enkelte steder ligger fokksnøen på et vedvarende svake lag. ,1
254601,3022,Trollheimen,10,A,2,2021-02-12T00:00:00,2021-02-12T23:59:59,2021-02-13T16:00:00,2021-02-11T15:45:04.753,,,Lokalt ustabile forhold. Unngå leområder med fokksnø. Enkelte steder ligger fokksnøen på et vedvarende svake lag. ,1
254841,3022,Trollheimen,10,A,2,2021-02-13T00:00:00,2021-02-13T23:59:59,2021-02-14T16:00:00,2021-02-12T15:30:10.777,,,Lokalt ustabile forhold. Unngå leområder med fokksnø. Enkelte steder ligger fokksnøen på et vedvarende svake lag. ,1
255362,3022,Trollheimen,10,A,2,2021-02-14T00:00:00,2021-02-14T23:59:59,2021-02-15T16:00:00,2021-02-14T10:40:48.71,,,Lokalt ustabile forhold. Vind har lagt opp fokksnø som stedvis ligger på vedvarende svakt lag av kantkorn.  ,1
255320,3022,Trollheimen,10,A,3,2021-02-15T00:00:00,2021-02-15T23:59:59,2021-02-16T16:00:00,2021-02-14T15:38:25.98,,,"Unngå bratt terreng med fersk vindtransportert snø, den hviler på et svakt underlag. Sprekker i snødekket og drønnelyder er tydelige tegn på ustabilitet.",1
255637,3022,Trollheimen,10,A,3,2021-02-16T00:00:00,2021-02-16T23:59:59,2021-02-17T16:00:00,2021-02-15T15:30:07.657,,,Vedvarende svakt lag høyt i snødekket gjør at det er svært lett å løse ut skred. Unngå ferdsel i skredterreng. ,1
255732,3022,Trollheimen,10,A,3,2021-02-17T00:00:00,2021-02-17T23:59:59,2021-02-18T16:00:00,2021-02-16T15:47:51.323,,,Vedvarende svakt lag høyt i snødekket gjør at det er svært lett å løse ut skred. Unngå ferdsel i skredterreng. ,1
256262,3022,Trollheimen,10,A,3,2021-02-18T00:00:00,2021-02-18T23:59:59,2021-02-19T16:00:00,2021-02-18T09:58:00.973,,,Krevende forhold. Noen naturlig utløste skred forventes. Hold god avstand til alle løsne- og utløpsområder for snøskred.,1
256270,3022,Trollheimen,10,A,3,2021-02-19T00:00:00,2021-02-19T23:59:59,2021-02-20T16:00:00,2021-02-18T15:45:26.383,,,Unngå leområder der vedvarende svakt lag har snødd/føyket ned. Sprekker i snødekket og drønnelyder er tydelige tegn på ustabilitet.,1
256714,3022,Trollheimen,10,A,3,2021-02-20T00:00:00,2021-02-20T23:59:59,2021-02-21T16:00:00,2021-02-20T15:32:50.703,,,"Mildvær og nedbør kan gi naturlig utløste skred, det blir lettere å påvirke dype svake lag. Hold avstand til bratt terreng og utløpssoner.",1
256696,3022,Trollheimen,10,A,3,2021-02-21T00:00:00,2021-02-21T23:59:59,2021-02-22T16:00:00,2021-02-20T15:32:50.913,,,Unngå leområder der vedvarende svakt lag har føyket ned. Sprekker i snødekket og drønnelyder er tydelige faretegn. I lavlandet kan det gå våte skred.,1
257068,3022,Trollheimen,10,A,2,2021-02-22T00:00:00,2021-02-22T23:59:59,2021-02-23T16:00:00,2021-02-21T17:59:47.677,,,Unngå leheng! Sprekker i snødekket og drønnelyder er tydelige faretegn. Svake lag kan føre til store skred når snødekket blir gjennomfuktet og svekket. ,1
257073,3022,Trollheimen,10,A,2,2021-02-23T00:00:00,2021-02-23T23:59:59,2021-02-24T16:00:00,2021-02-22T15:51:06.917,,,Vær varsom i leheng. Sprekker i snødekket og drønnelyder er tydelige faretegn. Svake lag kan føre til store skred når snødekket blir gjennomfuktet og svekket. ,1
257308,3022,Trollheimen,10,A,2,2021-02-24T00:00:00,2021-02-24T23:59:59,2021-02-25T16:00:00,2021-02-23T15:43:56.937,,,Vær varsom i leheng. Sprekker i snødekket og drønnelyder er tydelige faretegn. Svake lag kan føre til store skred når snødekket blir gjennomfuktet og svekket. ,1
257524,3022,Trollheimen,10,A,2,2021-02-25T00:00:00,2021-02-25T23:59:59,2021-02-26T16:00:00,2021-02-24T15:43:08.587,,,Unngå skredterreng hvis du hører drønn eller ser at det sprekker opp i snødekket. Dette er tegn på at du påvirker vedvarende svake lag.,1
257737,3022,Trollheimen,10,A,3,2021-02-26T00:00:00,2021-02-26T23:59:59,2021-02-27T16:00:00,2021-02-25T15:49:12.903,,,Store mengder snø og sterk vind øker skredfaren i fjellet! Det finnes fortsatt vedvarende svake lag i snødekket som kan gi store skred.,1
257925,3022,Trollheimen,10,A,3,2021-02-27T00:00:00,2021-02-27T23:59:59,2021-02-28T16:00:00,2021-02-26T15:32:00.687,,,Vær forsiktig i leområder og renner med fersk fokksnø. Vedvarende svake lag i snødekket kan gi enkelte store skred. Mildere vær kan gi våte løssnøskred.,1
258128,3022,Trollheimen,10,A,2,2021-02-28T00:00:00,2021-02-28T23:59:59,2021-03-01T16:00:00,2021-02-27T15:21:57.853,,,Vær forsiktig i leområder og formasjoner med fersk fokksnø. Vedvarende svake lag i snødekket kan høyt til fjells gi enkelte store skred. ,1
258280,3022,Trollheimen,10,A,3,2021-03-01T00:00:00,2021-03-01T23:59:59,2021-03-02T16:00:00,2021-02-28T15:44:31.943,,,Høyt til fjells kommer det snø og kraftig vind. Her bør leområder og formasjoner som samler fersk fokksnø unngås. Regn i lavlandet.  ,1
258470,3022,Trollheimen,10,A,2,2021-03-02T00:00:00,2021-03-02T23:59:59,2021-03-03T16:00:00,2021-03-01T15:42:23.073,,,Høyt til fjells kommer det mer snø. Her bør opphold i og under bratte leområder og formasjoner som samler fersk fokksnø begrenses. Regn i lavlandet.  ,1
258655,3022,Trollheimen,10,A,2,2021-03-03T00:00:00,2021-03-03T23:59:59,2021-03-04T16:00:00,2021-03-02T15:57:02.417,,,Ustabile fokksnøflak i leområder. Vedvarende svake lag kan påvirkes der snødekket er tynt. ,1
258853,3022,Trollheimen,10,A,2,2021-03-04T00:00:00,2021-03-04T23:59:59,2021-03-05T16:00:00,2021-03-03T15:50:44.243,,,Ustabile fokksnøflak i leområder. Vedvarende svake lag kan påvirkes der snødekket er tynt. ,1
259073,3022,Trollheimen,10,A,3,2021-03-05T00:00:00,2021-03-05T23:59:59,2021-03-06T16:00:00,2021-03-04T15:40:45.37,,,Lokalt mye nedbør og vind fører til økt skredfare. Vær forsiktig i leområder og andre terrengformasjoner hvor vinden legger fra seg ustabile nysnøflak.,1
259322,3022,Trollheimen,10,A,4,2021-03-06T00:00:00,2021-03-06T23:59:59,2021-03-07T16:00:00,2021-03-05T13:34:52.01,,,Omfattande ustabile forhold pga. store nysnømengder og vind. Skred kan løysast ut naturleg. Unngå skredterreng.,1
259519,3022,Trollheimen,10,A,3,2021-03-07T00:00:00,2021-03-07T23:59:59,2021-03-08T16:00:00,2021-03-06T15:50:37.413,,,Vær varsom i leområder. Det har bygd seg opp store ansamlinger av snø i leområder fjellet. Sprekker i snødekket og drønnelyder er tydelige tegn på ustabilitet.,1
259678,3022,Trollheimen,10,A,2,2021-03-08T00:00:00,2021-03-08T23:59:59,2021-03-09T16:00:00,2021-03-07T15:55:50.18,,,"Vær forsiktig i leområder som samler fokksnø.
Mulighet for kraftig nedbør og vind kan gi ferske, ustabile fokksnøflak. NB: Usikre prognoser.
",1
259884,3022,Trollheimen,10,A,2,2021-03-09T00:00:00,2021-03-09T23:59:59,2021-03-10T16:00:00,2021-03-08T15:42:22.78,,,Det ligger fersk fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
260068,3022,Trollheimen,10,A,3,2021-03-10T00:00:00,2021-03-10T23:59:59,2021-03-11T16:00:00,2021-03-09T15:54:02.703,,,"Vindøkning fører til økt skredfare. Naturlig utløste skred kan forekomme. 
Unngå leområder der det samler seg fersk fokksnø.",1
260281,3022,Trollheimen,10,A,3,2021-03-11T00:00:00,2021-03-11T23:59:59,2021-03-12T16:00:00,2021-03-10T15:35:03.82,,,Naturlig utløste skred kan forekomme første del av dagen. Unngå leområder hvor det har samlet seg fersk fokksnø.,1
260458,3022,Trollheimen,10,A,2,2021-03-12T00:00:00,2021-03-12T23:59:59,2021-03-13T16:00:00,2021-03-11T15:29:37.677,,,"Unngå leområde der det samlar seg fokksnø, td. bak ryggar, i søkk og renneformasjonar. Lettast å løyse ut skred der fokksnølaget er tynt eller mjukt.",1
260694,3022,Trollheimen,10,A,2,2021-03-13T00:00:00,2021-03-13T23:59:59,2021-03-14T16:00:00,2021-03-12T15:42:28.89,,,Ver varsom i terreng som har samla fokksnø. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
260891,3022,Trollheimen,10,A,2,2021-03-14T00:00:00,2021-03-14T23:59:59,2021-03-15T16:00:00,2021-03-13T15:40:50.523,,,Ver varsom i terreng som har samla fokksnø. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
261051,3022,Trollheimen,10,A,2,2021-03-15T00:00:00,2021-03-15T23:59:59,2021-03-16T16:00:00,2021-03-14T15:32:17.867,,,Ver varsom i terreng som har samla fokksnø. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
261206,3022,Trollheimen,10,A,2,2021-03-16T00:00:00,2021-03-16T23:59:59,2021-03-17T16:00:00,2021-03-15T15:32:01.333,,,Det er lett å løse ut skred i leheng der vinden laster inn snø. Skred vil være lettest å løse ut mens det er pågående pålagring av vind og snøfall. ,1
262337,3022,Trollheimen,10,A,2,2021-03-17T00:00:00,2021-03-17T23:59:59,2021-03-18T16:00:00,2021-03-16T15:37:06.833,,,Det er lett å løse ut skred i leheng der vinden laster inn snø. Vær obs på at vinden dreier utover dagen og forhold kan endres fort.,1
262494,3022,Trollheimen,10,A,2,2021-03-18T00:00:00,2021-03-18T23:59:59,2021-03-19T16:00:00,2021-03-17T15:33:06,,,Vær forsiktig i bratte leheng der det nylig har blåst inn snø. Det er lett å løse ut skred i ferske fokksnøflak.,1
262656,3022,Trollheimen,10,A,3,2021-03-19T00:00:00,2021-03-19T23:59:59,2021-03-20T16:00:00,2021-03-18T15:20:02.117,,,Det kan gå en del middels store naturlige skred i fersk snø om ettermiddagen da varmen kommer. Det vil og være mulig å løse ut flakskred i fersk innblåst snø.,1
262834,3022,Trollheimen,10,A,3,2021-03-20T00:00:00,2021-03-20T23:59:59,2021-03-21T16:00:00,2021-03-19T15:48:42.177,,,Krevende forhold. Ferdsel i bratt terreng krever erfaring og kunnskap. I tillegg til ustabile nysnøflak finnes det vedvarende svake lag i høyden.,1
263006,3022,Trollheimen,10,A,3,2021-03-21T00:00:00,2021-03-21T23:59:59,2021-03-22T16:00:00,2021-03-20T15:43:10.337,,,Krevende forhold. Ferdsel i bratt terreng krever erfaring og kunnskap. I tillegg til ustabile nysnøflak finnes det vedvarende svake lag i høyden.,1
263151,3022,Trollheimen,10,A,3,2021-03-22T00:00:00,2021-03-22T23:59:59,2021-03-23T16:00:00,2021-03-21T15:49:08.003,,,Krevende forhold. Ferdsel i bratt terreng krever erfaring og kunnskap. I tillegg til ustabile nysnøflak finnes det vedvarende svake lag i høyden.,1
263584,3022,Trollheimen,10,A,2,2021-03-23T00:00:00,2021-03-23T23:59:59,2021-03-24T16:00:00,2021-03-23T14:02:00,,,Ver varsom i område med fersk fokksnø. Våte laussnøskred kan løysast ut i solvendte brattheng. Ver forsiktig i områder under skavlar.,1
263476,3022,Trollheimen,10,A,2,2021-03-24T00:00:00,2021-03-24T23:59:59,2021-03-25T16:00:00,2021-03-23T15:44:36.58,,,Det dannes fersk fokksnø i leformasjoner i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
263675,3022,Trollheimen,10,A,2,2021-03-25T00:00:00,2021-03-25T23:59:59,2021-03-26T16:00:00,2021-03-24T15:55:20.607,,,"Vær forsiktig i skyggeområder med ustabil fokksnø, og i soleksponert brattheng midt på dagen.",1
263854,3022,Trollheimen,10,A,2,2021-03-26T00:00:00,2021-03-26T23:59:59,2021-03-27T16:00:00,2021-03-25T16:01:21.49,,,"Vær forsiktig i skyggeområder med ustabil fokksnø i høyfjellet, og i soleksponert brattheng midt på dagen.",1
264013,3022,Trollheimen,10,A,2,2021-03-27T00:00:00,2021-03-27T23:59:59,2021-03-28T16:00:00,2021-03-26T15:51:31.27,,,Det ligger fokksnø i leformasjonar i høyfjellet. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
264232,3022,Trollheimen,10,A,2,2021-03-28T00:00:00,2021-03-28T23:59:59,2021-03-29T16:00:00,2021-03-27T15:36:29.303,,,Det ligger fokksnø i leformasjonar i høyfjellet. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
264374,3022,Trollheimen,10,A,2,2021-03-29T00:00:00,2021-03-29T23:59:59,2021-03-30T16:00:00,2021-03-28T15:33:57.047,,,Våte flak- eller løssnøskred kan forekomme. Faren opprettholdes så lenge det regner. Vær varsom i  løsneområder og utløpsområder for skred.,1
264509,3022,Trollheimen,10,A,2,2021-03-30T00:00:00,2021-03-30T23:59:59,2021-03-31T16:00:00,2021-03-29T15:39:45.463,,,Ver varsom i terreng som har samla fokksnø. Skred er lettast å løyse ut der fokksnølaget er tynt eller mjukt.,1
264672,3022,Trollheimen,10,A,2,2021-03-31T00:00:00,2021-03-31T23:59:59,2021-04-01T16:00:00,2021-03-30T15:40:59.683,,,Det ligger fersk fokksnø i leformasjonar i terrenget. Skred er lettest å løse ut der fokksnøflakene er tynne eller myke.,1
264831,3022,Trollheimen,10,A,2,2021-04-01T00:00:00,2021-04-01T23:59:59,2021-04-02T16:00:00,2021-03-31T15:47:13.637,,,Det ligg fersk fokksnø i leformasjonar i terrenget. Skred er lettast å løyse ut der fokksnøflaka er tynne eller mjuke.,1
265007,3022,Trollheimen,10,A,2,2021-04-02T00:00:00,2021-04-02T23:59:59,2021-04-03T16:00:00,2021-04-01T15:37:01.77,,,Vind og litt snø gir fersk fokksnø i leformasjonar. Skred er lettast å løyse ut der fokksnøflaka er tynne eller mjuke. ,1
265134,3022,Trollheimen,10,A,2,2021-04-03T00:00:00,2021-04-03T23:59:59,2021-04-04T16:00:00,2021-04-02T15:39:01.347,,,Vind og litt snø gir fersk fokksnø i leformasjonar. Skred er lettast å løyse ut der fokksnøflaka er tynne eller mjuke.,1
265293,3022,Trollheimen,10,A,3,2021-04-04T00:00:00,2021-04-04T23:59:59,2021-04-05T16:00:00,2021-04-03T15:33:39.127,,,Vind og nysnø gir fersk fokksnø i leformasjonar. Skred er lettast å løyse ut der flaka er tynne eller mjuke. Svake kantkornlag i høgfjellet forsterkar problemet,1
265445,3022,Trollheimen,10,A,4,2021-04-05T00:00:00,2021-04-05T23:59:59,2021-04-06T16:00:00,2021-04-04T13:27:24.557,,,Kraftig vind og store snømengder vil føre til stor vindtransport av snø inn i leheng. Skred kan kan bli løst ut både naturlig og av skiløper.,1
265570,3022,Trollheimen,10,A,4,2021-04-06T00:00:00,2021-04-06T23:59:59,2021-04-07T16:00:00,2021-04-05T15:33:16.383,,,Kraftig vind og nedbør gir stor vindtransport av snø inn i leheng. Skred kan utløses både naturlig og av skiløper. Unngå alt skredterreng.,1
265755,3022,Trollheimen,10,A,3,2021-04-07T00:00:00,2021-04-07T23:59:59,2021-04-08T16:00:00,2021-04-06T15:36:41.787,,,Vær varsom i leområder hvor det har lagt seg opp store mengder snø de siste dagene. Naturlig utløste skred kan forekomme.,1
265990,3022,Trollheimen,10,A,3,2021-04-08T00:00:00,2021-04-08T23:59:59,2021-04-07T16:00:00,2021-04-07T15:31:57.617,,,Unngå leområder hvor det har lagt seg opp store mengder snø de siste dagene. Stigende temperatur og soloppvarming gir fare for naturlig utløste skred.,1
266250,3022,Trollheimen,10,A,3,2021-04-09T00:00:00,2021-04-09T23:59:59,2021-04-07T16:00:00,2021-04-08T15:44:11.667,,,Generelt ustabile forhold. Unngå leområder og andre terrengformasjoner som samler vindtransportert snø.,1
266423,3022,Trollheimen,10,A,4,2021-04-10T00:00:00,2021-04-10T23:59:59,2021-04-11T16:00:00,2021-04-09T13:31:34.573,,,Omfattende ustabile forhold pga. store nysnømengder og vind. Naturlig utløste skred forventes. Unngå skredterreng.,1
266627,3022,Trollheimen,10,A,3,2021-04-11T00:00:00,2021-04-11T23:59:59,2021-04-12T16:00:00,2021-04-10T15:33:40.9,,,Kraftig solinnstråling vil kunne gi svært store naturlig utløste skred. Faren vil være størst ut på ettermiddagen. Unngå skredterreng.,1
267090,3022,Trollheimen,10,A,3,2021-04-12T00:00:00,2021-04-12T23:59:59,2021-04-13T16:00:00,2021-04-12T10:01:46.843,,,Solinnstråling vil kunne gi store naturlig utløste skred. Ustabil fokksnø finnes i leområder. Unngå skredterreng.,1
267125,3022,Trollheimen,10,A,3,2021-04-13T00:00:00,2021-04-13T23:59:59,2021-04-14T16:00:00,2021-04-12T15:38:19.897,,,"Vedvarende svake lag i snødekket kombinert med vind og snøvær gir en komplisert situasjon som kan føre til store skred, både naturlig utløste og fjernutløste.",1
267270,3022,Trollheimen,10,A,3,2021-04-14T00:00:00,2021-04-14T23:59:59,2021-04-15T16:00:00,2021-04-13T15:51:50.82,,,Krevende forhold. Et vedvarende svakt lag kan føre til store skred.  Løssnøskred ventes i bratt terreng og der sola får tak.,1
267378,3022,Trollheimen,10,A,3,2021-04-15T00:00:00,2021-04-15T23:59:59,2021-04-16T16:00:00,2021-04-14T15:46:13.72,,,Krevende forhold. Løssnøskred ventes i bratt terreng og der sola får tak.  Ustabil fokksnø i høyfjellet. Skavlbrudd kan føre til skred. Skred kan bli store.,1
267532,3022,Trollheimen,10,A,3,2021-04-16T00:00:00,2021-04-16T23:59:59,2021-04-17T16:00:00,2021-04-15T15:30:10.353,,,Komplekse forhold. Løssnøskred ventes i bratt terreng og der sola tar. Skred kan bli store. Vedvarende svakt lag kan føre til skred når temperaturen stiger. ,1
267745,3022,Trollheimen,10,A,3,2021-04-17T00:00:00,2021-04-17T23:59:59,2021-04-18T16:00:00,2021-04-16T15:26:45.293,,,Komplekse forhold. Løssnøskred ventes i bratt terreng og der sola tar. Usikkerhet rundt vedvarende svakt lag. ,1
267913,3022,Trollheimen,10,A,3,2021-04-18T00:00:00,2021-04-18T23:59:59,2021-04-19T16:00:00,2021-04-17T15:36:50.867,,,"Høge temperaturer i fjellet. Sol og plussgrader kan gi naturlig utløste skred, det blir lettere å påvirke dype svake lag. Skred kan bli svært store. ",1
268063,3022,Trollheimen,10,A,3,2021-04-19T00:00:00,2021-04-19T23:59:59,2021-04-20T16:00:00,2021-04-18T15:28:10.097,,,"Høge temperaturer i fjellet. Sol og plussgrader kan gi naturlig utløste skred, det blir lettere å påvirke dype svake lag. Skred kan bli svært store. ",1
268221,3022,Trollheimen,10,A,2,2021-04-20T00:00:00,2021-04-20T23:59:59,2021-04-21T16:00:00,2021-04-19T15:27:33.5,,,"Ver varsom i bratte heng med mjuk våt snø. Det finst vedvarande svake lag, men dei er vanskeleg å påverke.",1
269370,3022,Trollheimen,10,A,2,2021-04-21T00:00:00,2021-04-21T23:59:59,2021-04-22T16:00:00,2021-04-20T15:41:07.88,,,"Vind og nysnø kan gi ustabile forhold i noen bratte heng. Vær forsiktig i leområder med nysnøflak, typisk bak rygger, i søkk og renneformasjoner.",1
269512,3022,Trollheimen,10,A,2,2021-04-22T00:00:00,2021-04-22T23:59:59,2021-04-23T16:00:00,2021-04-21T15:38:51.223,,,"Vind og nysnø kan gi ustabile forhold i noen bratte heng. Vær forsiktig i leområder med nysnøflak, typisk bak rygger, i søkk og renneformasjoner.",1
269809,3022,Trollheimen,10,A,3,2021-04-23T00:00:00,2021-04-23T23:59:59,2021-04-24T16:00:00,2021-04-23T08:38:30.23,,,"Krevende forhold. Unngå terrengfeller og bratte heng til nysnøen har stabilisert seg, typisk bak rygger, i søkk og renneformasjoner.",1
269791,3022,Trollheimen,10,A,3,2021-04-24T00:00:00,2021-04-24T23:59:59,2021-04-25T16:00:00,2021-04-23T15:49:05.973,,,"Krevende forhold. Unngå terrengfeller og bratte heng til nysnøen har stabilisert seg, typisk bak rygger, i søkk og renneformasjoner.",1
269953,3022,Trollheimen,10,A,2,2021-04-25T00:00:00,2021-04-25T23:59:59,2021-04-26T16:00:00,2021-04-24T15:39:20.517,,,Vær varsom i bratte leområder med fersk fokksnø. Solvarme kan løyse ut små skred i bratte solhellingar.,1
270076,3022,Trollheimen,10,A,2,2021-04-26T00:00:00,2021-04-26T23:59:59,2021-04-27T16:00:00,2021-04-25T15:40:53.34,,,Vær varsom i bratte leområder med fersk fokksnø. Solvarme kan løyse ut små skred i bratte solhellingar.,1
270182,3022,Trollheimen,10,A,2,2021-04-27T00:00:00,2021-04-27T23:59:59,2021-04-28T16:00:00,2021-04-26T15:35:33.597,,,Vær varsom i bratte leområder med fersk fokksnø. ,1
270285,3022,Trollheimen,10,A,2,2021-04-28T00:00:00,2021-04-28T23:59:59,2021-04-29T16:00:00,2021-04-27T15:35:09.09,,,Vær varsom i bratte leområder med fersk fokksnø. Bratte solsider kan slippe våte laussnøskred.,1
270437,3022,Trollheimen,10,A,2,2021-04-29T00:00:00,2021-04-29T23:59:59,2021-04-30T16:00:00,2021-04-28T15:45:12.727,,,Økende skredfare i løpet av dagen når sola står på i sør og vest. I nord og skyggesider kan det finnes ustabil fokksnø enkelte steder.,1
270517,3022,Trollheimen,10,A,2,2021-04-30T00:00:00,2021-04-30T23:59:59,2021-05-01T16:00:00,2021-04-29T15:34:08.69,,,Økende skredfare i løpet av dagen når sola står på i sør og vest. I nord og skyggesider kan det finnes ustabil fokksnø enkelte steder.,1
270713,3022,Trollheimen,10,A,2,2021-05-01T00:00:00,2021-05-01T23:59:59,2021-05-02T16:00:00,2021-04-30T15:39:42.263,,,I høyfjellet kan det finnes ustabil fokksnø enkelte steder. Vær oppmerksom på oppbyggende omvandling som kan gi svake lag høyt i snødekket.,1
270762,3022,Trollheimen,10,A,2,2021-05-02T00:00:00,2021-05-02T23:59:59,2021-05-03T16:00:00,2021-05-01T15:56:28.78,,,I høyfjellet kan det finnes ustabil fokksnø enkelte steder. Vær oppmerksom på oppbyggende omvandling som kan gi svake lag høyt i snødekket.,1
270879,3022,Trollheimen,10,A,2,2021-05-03T00:00:00,2021-05-03T23:59:59,2021-05-04T16:00:00,2021-05-02T15:46:32.27,,,I høyfjellet kan det finnes ustabil fokksnø enkelte steder. Vær oppmerksom på oppbyggende omvandling som kan gi svake lag høyt i snødekket.,1
271052,3022,Trollheimen,10,A,2,2021-05-04T00:00:00,2021-05-04T23:59:59,2021-05-05T16:00:00,2021-05-03T15:23:35.173,,,I høyfjellet kan det finnes ustabil fokksnø enkelte steder. Vær oppmerksom på oppbyggende omvandling som kan gi svake lag høyt i snødekket.,1
271174,3022,Trollheimen,10,A,2,2021-05-05T00:00:00,2021-05-05T23:59:59,2021-05-06T16:00:00,2021-05-04T15:32:10.507,,,Vær varsom i områder med fersk fokksnø. Denne kan ligge på kantkorn og rim. Våte laussnøskred kan løses ut i brattheng.,1
271281,3022,Trollheimen,10,A,2,2021-05-06T00:00:00,2021-05-06T23:59:59,2021-05-07T16:00:00,2021-05-05T15:28:08.927,,,Våte laussnøskred kan løses ut i brattheng. Vær varsom i områder med fersk fokksnø. Denne kan ligge på kantkorn og rim. ,1
271370,3022,Trollheimen,10,A,2,2021-05-07T00:00:00,2021-05-07T23:59:59,2021-05-08T16:00:00,2021-05-06T15:50:26.927,,,Vær varsom i områder med fersk fokksnø. Denne kan ligge på kantkorn og rim. Våte laussnøskred kan løses ut i brattheng. ,1
271504,3022,Trollheimen,10,A,2,2021-05-08T00:00:00,2021-05-08T23:59:59,2021-05-09T16:00:00,2021-05-07T15:18:27.19,,,Våte laussnøskred kan løses ut i brattheng. Vær varsom i områder med fersk fokksnø. Denne kan ligge på kantkorn og rim. ,1
271625,3022,Trollheimen,10,A,2,2021-05-09T00:00:00,2021-05-09T23:59:59,2021-05-10T16:00:00,2021-05-08T15:36:07.897,,,"Skredfaren øker utover dagen der snødekket blir vått og mykt. Eventuell nattefrost vil stabilisere snødekket, der overflaten er hard er skredfaren 1-liten.",1
271723,3022,Trollheimen,10,A,2,2021-05-10T00:00:00,2021-05-10T23:59:59,2021-05-11T16:00:00,2021-05-09T15:16:34.587,,,Stigende temperatur fører til økende skredfare. Det er en mulighet for at gamle svake lag kan vekkes til live og øke faren for naturlig utløste skred.,1
271807,3022,Trollheimen,10,A,2,2021-05-11T00:00:00,2021-05-11T23:59:59,2021-05-12T16:00:00,2021-05-10T15:39:10.12,,,Naturlig utløste skred ventes i det varme været. Dype vedvarende svake lag kan igjen bli aktive. Skred kan bli store. Hold avstand til skavler og glidesprekker.,1
271957,3022,Trollheimen,10,A,2,2021-05-12T00:00:00,2021-05-12T23:59:59,2021-05-13T16:00:00,2021-05-11T15:21:07.717,,,Våte skred kan løses ut naturlig eller av skiløpere. Våte flakskred i vedvarende svake lag kan ikke utelukkes. Hold avstand til skavler og glidesprekker.,1
